Nome,Ano,Quantidade (kg)
Garganega,1983,0.0
Gewurztraminer,1983,2438.0
Gouveio,1983,0.0
Gros Manseng,1983,0.0
Italia (Pirovano 65) (PE),1983,0.0
Maccabeo,1983,0.0
Malvasia,1983,1526008.0
Malvasia Amarela,1983,0.0
Malvasia Bianca,1983,0.0
Malvasia Chianti,1983,0.0
Malvasia Verde,1983,0.0
Malvasia di Candia,1983,0.0
Malvasia Istriana,1983,0.0
Mistura de uvas viníferas branco,1983,0.0
Mistura de uvas viníferas rosado,1983,0.0
Moscato Branco,1983,9067746.0
Moscato Canelli,1983,0.0
Moscato Giallo,1983,0.0
Moscato Nazareno,1983,0.0
Moscato Bianco R2,1983,0.0
Moscato de Alexandria,1983,0.0
Moscato Rosado,1983,0.0
Muscat à Petits Grains,1983,0.0
Muller Thurgau,1983,0.0
Muscadelle,1983,0.0
Ora,1983,0.0
Palomino,1983,7328.0
Petit Manseng,1983,0.0
Peverella,1983,1375905.0
Pinot Blanc,1983,9076.0
Pinot Gris,1983,0.0
Prosecco,1983,8211.0
Red Veltliner,1983,1499.0
Riesling Italico,1983,3402460.0
Riesling Renano,1983,0.0
Sauvignon Blanc(2),1983,109219.0
Sauvignon Gris,1983,0.0
Seara Nova,1983,165.0
Semillon,1983,2868842.0
Schonburger,1983,0.0
Sylvaner,1983,34377.0
Tocai Friulano,1983,0.0
Trebbiano,1983,13105231.0
Trebbiano Toscano,1983,0.0
Verdea,1983,1315.0
Verdelho,1983,0.0
Verdiso,1983,9251.0
Vermentino,1983,17866.0
Vernaccia,1983,383615.0
Viogner ,1983,0.0
Viognier,1983,0.0
Outras(3),1983,0.0
TINTAS,1984,22290855.0
Alicante Bouschet,1984,3226.0
Ancelota,1984,0.0
Aramon,1984,0.0
Alfrocheiro,1984,0.0
Arinarnoa,1984,0.0
Aspirant Bouschet,1984,0.0
Barbera,1984,5947760.0
Bonarda,1984,1164038.0
Cabernet Franc,1984,7286708.0
Cabernet Sauvignon,1984,46979.0
Caladoc,1984,0.0
Campanario,1984,910.0
Canaiolo,1984,345227.0
Carignan,1984,546.0
Carmenere,1984,123660.0
Castelão,1984,0.0
Corvina,1984,0.0
Croatina,1984,0.0
Cinsaut,1984,13522.0
Dom Felder,1984,0.0
Dolcetto,1984,0.0
Durif,1984,0.0
Egiodola,1984,0.0
Ekigaina,1984,0.0
Festival (Sugraone),1984,0.0
Franconia,1984,0.0
Freisa,1984,0.0
Gamay St Romain,1984,519843.0
Gamay Beaujolais,1984,0.0
Grand Noir,1984,0.0
Grenache,1984,16473.0
Jaen,1984,0.0
Lagrein,1984,0.0
Lambrusco,1984,28317.0
Malbec,1984,22839.0
Marzemina,1984,231695.0
Merlot,1984,4939522.0
Marselan,1984,0.0
Mistura de uvas viníferas tinto ,1984,0.0
Molinera,1984,0.0
Montepulciano,1984,0.0
Moscato Bailey,1984,0.0
Napa Gamay,1984,107495.0
Nebbiolo,1984,0.0
Petit Verdot,1984,0.0
Petite Sirah,1984,33693.0
Pinotage,1984,5861.0
Pinot Noir,1984,37268.0
Pinot Saint George,1984,0.0
Piriquita,1984,0.0
Primitivo,1984,0.0
Rebo,1984,0.0
Refosco,1984,0.0
Rondinella,1984,0.0
Ruby Cabernet,1984,204.0
Sangiovese,1984,173005.0
Saperavi ,1984,0.0
Sira (falsa),1984,1176744.0
Tannat,1984,65320.0
Tempranillo,1984,0.0
Teroldego,1984,0.0
Torrontes,1984,0.0
Tinta Barroca,1984,0.0
Tinta Roriz ,1984,0.0
Touriga Francesa,1984,0.0
Touriga Nacional,1984,0.0
Tinta Madeira,1984,0.0
Tintoria,1984,0.0
Trincdeira,1984,0.0
Trousseau,1984,0.0
Zinfandel,1984,0.0
Outras1,1984,0.0
BRANCAS E ROSADAS,1984,41615070.0
Aliatico,1984,0.0
Aligote,1984,938.0
Altesse,1984,15903.0
Alvarinho,1984,0.0
Arriloba,1984,0.0
Auxerrois,1984,0.0
Burger,1984,0.0
Chardonnay,1984,17191.0
Chasselas,1984,48466.0
Chenin Blanc,1984,14678.0
Clairette(1),1984,11168.0
Colombard,1984,0.0
Flora,1984,28570.0
Garganega,1984,0.0
Gewurztraminer,1984,8573.0
Gouveio,1984,0.0
Gros Manseng,1984,0.0
Italia (Pirovano 65) (PE),1984,0.0
Maccabeo,1984,0.0
Malvasia,1984,1886676.0
Malvasia Amarela,1984,0.0
Malvasia Bianca,1984,0.0
Malvasia Chianti,1984,0.0
Malvasia Verde,1984,0.0
Malvasia di Candia,1984,7318.0
Malvasia Istriana,1984,0.0
Mistura de uvas viníferas branco,1984,0.0
Mistura de uvas viníferas rosado,1984,0.0
Moscato Branco,1984,11156471.0
Moscato Canelli,1984,0.0
Moscato Giallo,1984,0.0
Moscato Nazareno,1984,0.0
Moscato Bianco R2,1984,0.0
Moscato de Alexandria,1984,0.0
Moscato Rosado,1984,0.0
Muscat à Petits Grains,1984,0.0
Muller Thurgau,1984,0.0
Muscadelle,1984,0.0
Ora,1984,0.0
Palomino,1984,19500.0
Petit Manseng,1984,0.0
Peverella,1984,1288629.0
Pinot Blanc,1984,15611.0
Pinot Gris,1984,0.0
Prosecco,1984,9327.0
Red Veltliner,1984,2440.0
Riesling Italico,1984,4557416.0
Riesling Renano,1984,5224.0
Sauvignon Blanc(2),1984,65207.0
Sauvignon Gris,1984,0.0
Seara Nova,1984,425.0
Semillon,1984,3930216.0
Schonburger,1984,0.0
Sylvaner,1984,41038.0
Tocai Friulano,1984,0.0
Trebbiano,1984,17582216.0
Trebbiano Toscano,1984,0.0
Verdea,1984,0.0
Verdelho,1984,0.0
Verdiso,1984,46048.0
Vermentino,1984,29380.0
Vernaccia,1984,826441.0
Viogner ,1984,0.0
Viognier,1984,0.0
Outras(3),1984,0.0
TINTAS,1985,30195343.0
Alicante Bouschet,1985,6807.0
Ancelota,1985,0.0
Aramon,1985,37384.0
Alfrocheiro,1985,0.0
Arinarnoa,1985,0.0
Aspirant Bouschet,1985,0.0
Barbera,1985,7290172.0
Bonarda,1985,1754291.0
Cabernet Franc,1985,10342293.0
Cabernet Sauvignon,1985,149527.0
Caladoc,1985,0.0
Campanario,1985,1660.0
Canaiolo,1985,455665.0
Carignan,1985,1733.0
Carmenere,1985,89699.0
Castelão,1985,0.0
Corvina,1985,0.0
Croatina,1985,0.0
Cinsaut,1985,7195.0
Dom Felder,1985,0.0
Dolcetto,1985,0.0
Durif,1985,0.0
Egiodola,1985,0.0
Ekigaina,1985,0.0
Festival (Sugraone),1985,0.0
Franconia,1985,0.0
Freisa,1985,4208.0
Gamay St Romain,1985,895817.0
Gamay Beaujolais,1985,48410.0
Grand Noir,1985,27537.0
Grenache,1985,0.0
Jaen,1985,0.0
Lagrein,1985,0.0
Lambrusco,1985,14360.0
Malbec,1985,39347.0
Marzemina,1985,352748.0
Merlot,1985,6965153.0
Marselan,1985,0.0
Mistura de uvas viníferas tinto ,1985,0.0
Molinera,1985,0.0
Montepulciano,1985,0.0
Moscato Bailey,1985,0.0
Napa Gamay,1985,9665.0
Nebbiolo,1985,0.0
Petit Verdot,1985,0.0
Petite Sirah,1985,73075.0
Pinotage,1985,15236.0
Pinot Noir,1985,127953.0
Pinot Saint George,1985,0.0
Piriquita,1985,0.0
Primitivo,1985,0.0
Rebo,1985,0.0
Refosco,1985,0.0
Rondinella,1985,0.0
Ruby Cabernet,1985,426.0
Sangiovese,1985,144839.0
Saperavi ,1985,0.0
Sira (falsa),1985,1272377.0
Tannat,1985,43800.0
Tempranillo,1985,0.0
Teroldego,1985,0.0
Torrontes,1985,0.0
Tinta Barroca,1985,0.0
Tinta Roriz ,1985,0.0
Touriga Francesa,1985,0.0
Touriga Nacional,1985,0.0
Tinta Madeira,1985,2508.0
Tintoria,1985,21260.0
Trincdeira,1985,0.0
Trousseau,1985,0.0
Zinfandel,1985,198.0
Outras1,1985,0.0
BRANCAS E ROSADAS,1985,66103513.0
Aliatico,1985,0.0
Aligote,1985,0.0
Altesse,1985,36111.0
Alvarinho,1985,0.0
Arriloba,1985,0.0
Auxerrois,1985,2020.0
Burger,1985,2665.0
Chardonnay,1985,191484.0
Chasselas,1985,160169.0
Chenin Blanc,1985,40276.0
Clairette(1),1985,13929.0
Colombard,1985,0.0
Flora,1985,53233.0
Garganega,1985,0.0
Gewurztraminer,1985,88037.0
Gouveio,1985,0.0
Gros Manseng,1985,0.0
Italia (Pirovano 65) (PE),1985,0.0
Maccabeo,1985,0.0
Malvasia,1985,3422293.0
Malvasia Amarela,1985,0.0
Malvasia Bianca,1985,0.0
Malvasia Chianti,1985,0.0
Malvasia Verde,1985,0.0
Malvasia di Candia,1985,0.0
Malvasia Istriana,1985,0.0
Mistura de uvas viníferas branco,1985,0.0
Mistura de uvas viníferas rosado,1985,0.0
Moscato Branco,1985,18464456.0
Moscato Canelli,1985,0.0
Moscato Giallo,1985,0.0
Moscato Nazareno,1985,0.0
Moscato Bianco R2,1985,0.0
Moscato de Alexandria,1985,0.0
Moscato Rosado,1985,0.0
Muscat à Petits Grains,1985,0.0
Muller Thurgau,1985,2028.0
Muscadelle,1985,0.0
Ora,1985,0.0
Palomino,1985,30395.0
Petit Manseng,1985,0.0
Peverella,1985,2630718.0
Pinot Blanc,1985,129010.0
Pinot Gris,1985,0.0
Prosecco,1985,108830.0
Red Veltliner,1985,4689.0
Riesling Italico,1985,7207668.0
Riesling Renano,1985,163005.0
Sauvignon Blanc(2),1985,190061.0
Sauvignon Gris,1985,0.0
Seara Nova,1985,1640.0
Semillon,1985,7393292.0
Schonburger,1985,0.0
Sylvaner,1985,73591.0
Tocai Friulano,1985,923.0
Trebbiano,1985,24178593.0
Trebbiano Toscano,1985,0.0
Verdea,1985,0.0
Verdelho,1985,7900.0
Verdiso,1985,23684.0
Vermentino,1985,32124.0
Vernaccia,1985,1450663.0
Viogner ,1985,0.0
Viognier,1985,0.0
Outras(3),1985,26.0
TINTAS,1986,18736158.0
Alicante Bouschet,1986,6677.0
Ancelota,1986,0.0
Aramon,1986,0.0
Alfrocheiro,1986,0.0
Arinarnoa,1986,0.0
Aspirant Bouschet,1986,0.0
Barbera,1986,3553090.0
Bonarda,1986,877037.0
Cabernet Franc,1986,6403968.0
Cabernet Sauvignon,1986,539711.0
Caladoc,1986,0.0
Campanario,1986,845.0
Canaiolo,1986,271645.0
Carignan,1986,1508.0
Carmenere,1986,61422.0
Castelão,1986,0.0
Corvina,1986,0.0
Croatina,1986,0.0
Cinsaut,1986,2446.0
Dom Felder,1986,0.0
Dolcetto,1986,0.0
Durif,1986,0.0
Egiodola,1986,0.0
Ekigaina,1986,0.0
Festival (Sugraone),1986,0.0
Franconia,1986,0.0
Freisa,1986,0.0
Gamay St Romain,1986,788089.0
Gamay Beaujolais,1986,0.0
Grand Noir,1986,21.0
Grenache,1986,15851.0
Jaen,1986,0.0
Lagrein,1986,0.0
Lambrusco,1986,6245.0
Malbec,1986,23431.0
Marzemina,1986,159440.0
Merlot,1986,4775740.0
Marselan,1986,0.0
Mistura de uvas viníferas tinto ,1986,0.0
Molinera,1986,0.0
Montepulciano,1986,0.0
Moscato Bailey,1986,0.0
Napa Gamay,1986,0.0
Nebbiolo,1986,357.0
Petit Verdot,1986,0.0
Petite Sirah,1986,99786.0
Pinotage,1986,13483.0
Pinot Noir,1986,202820.0
Pinot Saint George,1986,47600.0
Piriquita,1986,0.0
Primitivo,1986,0.0
Rebo,1986,0.0
Refosco,1986,0.0
Rondinella,1986,0.0
Ruby Cabernet,1986,21.0
Sangiovese,1986,77509.0
Saperavi ,1986,0.0
Sira (falsa),1986,695871.0
Tannat,1986,68352.0
Tempranillo,1986,0.0
Teroldego,1986,0.0
Torrontes,1986,0.0
Tinta Barroca,1986,0.0
Tinta Roriz ,1986,0.0
Touriga Francesa,1986,0.0
Touriga Nacional,1986,0.0
Tinta Madeira,1986,1733.0
Tintoria,1986,0.0
Trincdeira,1986,0.0
Trousseau,1986,0.0
Zinfandel,1986,41460.0
Outras1,1986,0.0
BRANCAS E ROSADAS,1986,47542250.0
Aliatico,1986,0.0
Aligote,1986,0.0
Altesse,1986,43477.0
Alvarinho,1986,0.0
Arriloba,1986,0.0
Auxerrois,1986,0.0
Burger,1986,20591.0
Chardonnay,1986,352746.0
Chasselas,1986,123305.0
Chenin Blanc,1986,110067.0
Clairette(1),1986,12182.0
Colombard,1986,14480.0
Flora,1986,52143.0
Garganega,1986,0.0
Gewurztraminer,1986,206986.0
Gouveio,1986,0.0
Gros Manseng,1986,0.0
Italia (Pirovano 65) (PE),1986,0.0
Maccabeo,1986,0.0
Malvasia,1986,2261265.0
Malvasia Amarela,1986,0.0
Malvasia Bianca,1986,0.0
Malvasia Chianti,1986,0.0
Malvasia Verde,1986,0.0
Malvasia di Candia,1986,0.0
Malvasia Istriana,1986,0.0
Mistura de uvas viníferas branco,1986,0.0
Mistura de uvas viníferas rosado,1986,0.0
Moscato Branco,1986,12858661.0
Moscato Canelli,1986,7554.0
Moscato Giallo,1986,0.0
Moscato Nazareno,1986,0.0
Moscato Bianco R2,1986,0.0
Moscato de Alexandria,1986,0.0
Moscato Rosado,1986,0.0
Muscat à Petits Grains,1986,0.0
Muller Thurgau,1986,7026.0
Muscadelle,1986,0.0
Ora,1986,0.0
Palomino,1986,46533.0
Petit Manseng,1986,0.0
Peverella,1986,2036768.0
Pinot Blanc,1986,168354.0
Pinot Gris,1986,0.0
Prosecco,1986,122524.0
Red Veltliner,1986,2522.0
Riesling Italico,1986,4267206.0
Riesling Renano,1986,426596.0
Sauvignon Blanc(2),1986,250087.0
Sauvignon Gris,1986,0.0
Seara Nova,1986,965.0
Semillon,1986,6503648.0
Schonburger,1986,0.0
Sylvaner,1986,66793.0
Tocai Friulano,1986,1821.0
Trebbiano,1986,16567251.0
Trebbiano Toscano,1986,0.0
Verdea,1986,809.0
Verdelho,1986,7785.0
Verdiso,1986,0.0
Vermentino,1986,22409.0
Vernaccia,1986,978903.0
Viogner ,1986,0.0
Viognier,1986,0.0
Outras(3),1986,793.0
TINTAS,1987,17213860.0
Alicante Bouschet,1987,16210.0
Ancelota,1987,0.0
Aramon,1987,0.0
Alfrocheiro,1987,0.0
Arinarnoa,1987,0.0
Aspirant Bouschet,1987,0.0
Barbera,1987,2845387.0
Bonarda,1987,658716.0
Cabernet Franc,1987,6616589.0
Cabernet Sauvignon,1987,827942.0
Caladoc,1987,0.0
Campanario,1987,1090.0
Canaiolo,1987,139047.0
Carignan,1987,359.0
Carmenere,1987,41224.0
Castelão,1987,0.0
Corvina,1987,0.0
Croatina,1987,0.0
Cinsaut,1987,5871.0
Dom Felder,1987,0.0
Dolcetto,1987,0.0
Durif,1987,0.0
Egiodola,1987,0.0
Ekigaina,1987,0.0
Festival (Sugraone),1987,0.0
Franconia,1987,0.0
Freisa,1987,0.0
Gamay St Romain,1987,603449.0
Gamay Beaujolais,1987,0.0
Grand Noir,1987,56.0
Grenache,1987,6043.0
Jaen,1987,0.0
Lagrein,1987,0.0
Lambrusco,1987,7887.0
Malbec,1987,10121.0
Marzemina,1987,162480.0
Merlot,1987,4310762.0
Marselan,1987,0.0
Mistura de uvas viníferas tinto ,1987,0.0
Molinera,1987,0.0
Montepulciano,1987,0.0
Moscato Bailey,1987,0.0
Napa Gamay,1987,0.0
Nebbiolo,1987,4000.0
Petit Verdot,1987,0.0
Petite Sirah,1987,61205.0
Pinotage,1987,9527.0
Pinot Noir,1987,125181.0
Pinot Saint George,1987,45000.0
Piriquita,1987,0.0
Primitivo,1987,0.0
Rebo,1987,0.0
Refosco,1987,0.0
Rondinella,1987,0.0
Ruby Cabernet,1987,700.0
Sangiovese,1987,90701.0
Saperavi ,1987,0.0
Sira (falsa),1987,520216.0
Tannat,1987,43762.0
Tempranillo,1987,0.0
Teroldego,1987,0.0
Torrontes,1987,0.0
Tinta Barroca,1987,0.0
Tinta Roriz ,1987,0.0
Touriga Francesa,1987,0.0
Touriga Nacional,1987,0.0
Tinta Madeira,1987,179.0
Tintoria,1987,14930.0
Trincdeira,1987,0.0
Trousseau,1987,0.0
Zinfandel,1987,45226.0
Outras1,1987,0.0
BRANCAS E ROSADAS,1987,48998099.0
Aliatico,1987,1587.0
Aligote,1987,0.0
Altesse,1987,8556.0
Alvarinho,1987,0.0
Arriloba,1987,0.0
Auxerrois,1987,3057.0
Burger,1987,0.0
Chardonnay,1987,396887.0
Chasselas,1987,100699.0
Chenin Blanc,1987,97373.0
Clairette(1),1987,910.0
Colombard,1987,23000.0
Flora,1987,73563.0
Garganega,1987,0.0
Gewurztraminer,1987,314215.0
Gouveio,1987,0.0
Gros Manseng,1987,0.0
Italia (Pirovano 65) (PE),1987,0.0
Maccabeo,1987,0.0
Malvasia,1987,1526629.0
Malvasia Amarela,1987,0.0
Malvasia Bianca,1987,0.0
Malvasia Chianti,1987,0.0
Malvasia Verde,1987,0.0
Malvasia di Candia,1987,0.0
Malvasia Istriana,1987,0.0
Mistura de uvas viníferas branco,1987,0.0
Mistura de uvas viníferas rosado,1987,0.0
Moscato Branco,1987,15436116.0
Moscato Canelli,1987,0.0
Moscato Giallo,1987,0.0
Moscato Nazareno,1987,0.0
Moscato Bianco R2,1987,0.0
Moscato de Alexandria,1987,0.0
Moscato Rosado,1987,0.0
Muscat à Petits Grains,1987,0.0
Muller Thurgau,1987,11881.0
Muscadelle,1987,0.0
Ora,1987,0.0
Palomino,1987,50919.0
Petit Manseng,1987,0.0
Peverella,1987,1683632.0
Pinot Blanc,1987,229908.0
Pinot Gris,1987,0.0
Prosecco,1987,235512.0
Red Veltliner,1987,654.0
Riesling Italico,1987,8110697.0
Riesling Renano,1987,0.0
Sauvignon Blanc(2),1987,251663.0
Sauvignon Gris,1987,0.0
Seara Nova,1987,2273.0
Semillon,1987,6382755.0
Schonburger,1987,0.0
Sylvaner,1987,51359.0
Tocai Friulano,1987,619.0
Trebbiano,1987,12854969.0
Trebbiano Toscano,1987,0.0
Verdea,1987,0.0
Verdelho,1987,0.0
Verdiso,1987,0.0
Vermentino,1987,22566.0
Vernaccia,1987,1124796.0
Viogner ,1987,0.0
Viognier,1987,0.0
Outras(3),1987,1304.0
TINTAS,1988,25753888.0
Alicante Bouschet,1988,8203.0
Ancelota,1988,0.0
Aramon,1988,0.0
Alfrocheiro,1988,0.0
Arinarnoa,1988,0.0
Aspirant Bouschet,1988,0.0
Barbera,1988,4447914.0
Bonarda,1988,639841.0
Cabernet Franc,1988,9129403.0
Cabernet Sauvignon,1988,1980401.0
Caladoc,1988,0.0
Campanario,1988,2900.0
Canaiolo,1988,266265.0
Carignan,1988,128366.0
Carmenere,1988,35458.0
Castelão,1988,0.0
Corvina,1988,0.0
Croatina,1988,0.0
Cinsaut,1988,22362.0
Dom Felder,1988,0.0
Dolcetto,1988,0.0
Durif,1988,0.0
Egiodola,1988,0.0
Ekigaina,1988,0.0
Festival (Sugraone),1988,0.0
Franconia,1988,0.0
Freisa,1988,0.0
Gamay St Romain,1988,777214.0
Gamay Beaujolais,1988,447830.0
Grand Noir,1988,4264.0
Grenache,1988,12090.0
Jaen,1988,0.0
Lagrein,1988,0.0
Lambrusco,1988,5543.0
Malbec,1988,64701.0
Marzemina,1988,244605.0
Merlot,1988,6278832.0
Marselan,1988,0.0
Mistura de uvas viníferas tinto ,1988,0.0
Molinera,1988,0.0
Montepulciano,1988,0.0
Moscato Bailey,1988,0.0
Napa Gamay,1988,102650.0
Nebbiolo,1988,6454.0
Petit Verdot,1988,0.0
Petite Sirah,1988,140196.0
Pinotage,1988,19945.0
Pinot Noir,1988,350891.0
Pinot Saint George,1988,83400.0
Piriquita,1988,0.0
Primitivo,1988,0.0
Rebo,1988,0.0
Refosco,1988,0.0
Rondinella,1988,0.0
Ruby Cabernet,1988,6800.0
Sangiovese,1988,118475.0
Saperavi ,1988,0.0
Sira (falsa),1988,228050.0
Tannat,1988,129001.0
Tempranillo,1988,0.0
Teroldego,1988,0.0
Torrontes,1988,0.0
Tinta Barroca,1988,0.0
Tinta Roriz ,1988,0.0
Touriga Francesa,1988,0.0
Touriga Nacional,1988,0.0
Tinta Madeira,1988,1493.0
Tintoria,1988,0.0
Trincdeira,1988,0.0
Trousseau,1988,0.0
Zinfandel,1988,70341.0
Outras1,1988,0.0
BRANCAS E ROSADAS,1988,77578061.0
Aliatico,1988,1850.0
Aligote,1988,0.0
Altesse,1988,39549.0
Alvarinho,1988,0.0
Arriloba,1988,0.0
Auxerrois,1988,0.0
Burger,1988,4280.0
Chardonnay,1988,1016199.0
Chasselas,1988,189452.0
Chenin Blanc,1988,226826.0
Clairette(1),1988,0.0
Colombard,1988,32200.0
Flora,1988,132433.0
Garganega,1988,0.0
Gewurztraminer,1988,740238.0
Gouveio,1988,0.0
Gros Manseng,1988,0.0
Italia (Pirovano 65) (PE),1988,0.0
Maccabeo,1988,0.0
Malvasia,1988,3392751.0
Malvasia Amarela,1988,0.0
Malvasia Bianca,1988,0.0
Malvasia Chianti,1988,0.0
Malvasia Verde,1988,0.0
Malvasia di Candia,1988,0.0
Malvasia Istriana,1988,0.0
Mistura de uvas viníferas branco,1988,0.0
Mistura de uvas viníferas rosado,1988,0.0
Moscato Branco,1988,22528034.0
Moscato Canelli,1988,0.0
Moscato Giallo,1988,0.0
Moscato Nazareno,1988,0.0
Moscato Bianco R2,1988,0.0
Moscato de Alexandria,1988,0.0
Moscato Rosado,1988,0.0
Muscat à Petits Grains,1988,0.0
Muller Thurgau,1988,17629.0
Muscadelle,1988,0.0
Ora,1988,0.0
Palomino,1988,62679.0
Petit Manseng,1988,0.0
Peverella,1988,1848715.0
Pinot Blanc,1988,413142.0
Pinot Gris,1988,0.0
Prosecco,1988,449028.0
Red Veltliner,1988,1512.0
Riesling Italico,1988,10052438.0
Riesling Renano,1988,1505571.0
Sauvignon Blanc(2),1988,387957.0
Sauvignon Gris,1988,0.0
Seara Nova,1988,5965.0
Semillon,1988,9118811.0
Schonburger,1988,0.0
Sylvaner,1988,112726.0
Tocai Friulano,1988,124.0
Trebbiano,1988,23541232.0
Trebbiano Toscano,1988,0.0
Verdea,1988,0.0
Verdelho,1988,0.0
Verdiso,1988,5895.0
Vermentino,1988,43631.0
Vernaccia,1988,1701470.0
Viogner ,1988,0.0
Viognier,1988,0.0
Outras(3),1988,5724.0
TINTAS,1989,24032041.0
Alicante Bouschet,1989,46923.0
Ancelota,1989,0.0
Aramon,1989,0.0
Alfrocheiro,1989,0.0
Arinarnoa,1989,0.0
Aspirant Bouschet,1989,0.0
Barbera,1989,3414379.0
Bonarda,1989,657726.0
Cabernet Franc,1989,7962486.0
Cabernet Sauvignon,1989,2750321.0
Caladoc,1989,0.0
Campanario,1989,1920.0
Canaiolo,1989,182381.0
Carignan,1989,0.0
Carmenere,1989,15236.0
Castelão,1989,0.0
Corvina,1989,0.0
Croatina,1989,0.0
Cinsaut,1989,24663.0
Dom Felder,1989,0.0
Dolcetto,1989,0.0
Durif,1989,0.0
Egiodola,1989,0.0
Ekigaina,1989,0.0
Festival (Sugraone),1989,0.0
Franconia,1989,0.0
Freisa,1989,0.0
Gamay St Romain,1989,735344.0
Gamay Beaujolais,1989,175560.0
Grand Noir,1989,0.0
Grenache,1989,18136.0
Jaen,1989,0.0
Lagrein,1989,0.0
Lambrusco,1989,52860.0
Malbec,1989,37043.0
Marzemina,1989,203600.0
Merlot,1989,6258967.0
Marselan,1989,0.0
Mistura de uvas viníferas tinto ,1989,0.0
Molinera,1989,0.0
Montepulciano,1989,0.0
Moscato Bailey,1989,0.0
Napa Gamay,1989,57830.0
Nebbiolo,1989,0.0
Petit Verdot,1989,0.0
Petite Sirah,1989,223434.0
Pinotage,1989,44697.0
Pinot Noir,1989,360511.0
Pinot Saint George,1989,67500.0
Piriquita,1989,0.0
Primitivo,1989,0.0
Rebo,1989,0.0
Refosco,1989,0.0
Rondinella,1989,0.0
Ruby Cabernet,1989,4678.0
Sangiovese,1989,96497.0
Saperavi ,1989,0.0
Sira (falsa),1989,191080.0
Tannat,1989,137749.0
Tempranillo,1989,0.0
Teroldego,1989,0.0
Torrontes,1989,0.0
Tinta Barroca,1989,0.0
Tinta Roriz ,1989,0.0
Touriga Francesa,1989,0.0
Touriga Nacional,1989,0.0
Tinta Madeira,1989,0.0
Tintoria,1989,0.0
Trincdeira,1989,0.0
Trousseau,1989,0.0
Zinfandel,1989,310520.0
Outras1,1989,0.0
BRANCAS E ROSADAS,1989,76181146.0
Aliatico,1989,444.0
Aligote,1989,0.0
Altesse,1989,42682.0
Alvarinho,1989,0.0
Arriloba,1989,0.0
Auxerrois,1989,0.0
Burger,1989,0.0
Chardonnay,1989,1379927.0
Chasselas,1989,249408.0
Chenin Blanc,1989,217512.0
Clairette(1),1989,0.0
Colombard,1989,28460.0
Flora,1989,163005.0
Garganega,1989,0.0
Gewurztraminer,1989,1266410.0
Gouveio,1989,0.0
Gros Manseng,1989,0.0
Italia (Pirovano 65) (PE),1989,0.0
Maccabeo,1989,0.0
Malvasia,1989,3428752.0
Malvasia Amarela,1989,0.0
Malvasia Bianca,1989,2046.0
Malvasia Chianti,1989,0.0
Malvasia Verde,1989,18637.0
Malvasia di Candia,1989,0.0
Malvasia Istriana,1989,0.0
Mistura de uvas viníferas branco,1989,0.0
Mistura de uvas viníferas rosado,1989,0.0
Moscato Branco,1989,22513823.0
Moscato Canelli,1989,0.0
Moscato Giallo,1989,0.0
Moscato Nazareno,1989,0.0
Moscato Bianco R2,1989,0.0
Moscato de Alexandria,1989,0.0
Moscato Rosado,1989,0.0
Muscat à Petits Grains,1989,0.0
Muller Thurgau,1989,17142.0
Muscadelle,1989,2007.0
Ora,1989,0.0
Palomino,1989,64664.0
Petit Manseng,1989,0.0
Peverella,1989,1943429.0
Pinot Blanc,1989,516219.0
Pinot Gris,1989,2680.0
Prosecco,1989,401705.0
Red Veltliner,1989,0.0
Riesling Italico,1989,9385386.0
Riesling Renano,1989,2105616.0
Sauvignon Blanc(2),1989,594507.0
Sauvignon Gris,1989,0.0
Seara Nova,1989,5941.0
Semillon,1989,8974449.0
Schonburger,1989,0.0
Sylvaner,1989,141263.0
Tocai Friulano,1989,3467.0
Trebbiano,1989,21370782.0
Trebbiano Toscano,1989,0.0
Verdea,1989,0.0
Verdelho,1989,0.0
Verdiso,1989,0.0
Vermentino,1989,40395.0
Vernaccia,1989,1300388.0
Viogner ,1989,0.0
Viognier,1989,0.0
Outras(3),1989,0.0
TINTAS,1990,24795507.0
Alicante Bouschet,1990,46983.0
Ancelota,1990,0.0
Aramon,1990,0.0
Alfrocheiro,1990,0.0
Arinarnoa,1990,0.0
Aspirant Bouschet,1990,0.0
Barbera,1990,2587150.0
Bonarda,1990,586098.0
Cabernet Franc,1990,7568645.0
Cabernet Sauvignon,1990,2951138.0
Caladoc,1990,0.0
Campanario,1990,0.0
Canaiolo,1990,131742.0
Carignan,1990,0.0
Carmenere,1990,55499.0
Castelão,1990,0.0
Corvina,1990,0.0
Croatina,1990,0.0
Cinsaut,1990,27386.0
Dom Felder,1990,0.0
Dolcetto,1990,0.0
Durif,1990,0.0
Egiodola,1990,0.0
Ekigaina,1990,0.0
Festival (Sugraone),1990,0.0
Franconia,1990,0.0
Freisa,1990,0.0
Gamay St Romain,1990,399023.0
Gamay Beaujolais,1990,558237.0
Grand Noir,1990,0.0
Grenache,1990,3289.0
Jaen,1990,0.0
Lagrein,1990,0.0
Lambrusco,1990,15560.0
Malbec,1990,69305.0
Marzemina,1990,143957.0
Merlot,1990,6440525.0
Marselan,1990,0.0
Mistura de uvas viníferas tinto ,1990,0.0
Molinera,1990,0.0
Montepulciano,1990,0.0
Moscato Bailey,1990,0.0
Napa Gamay,1990,193570.0
Nebbiolo,1990,28600.0
Petit Verdot,1990,0.0
